Heavy atom count,Decoded SMILES,Connection IDs,Encoded SMILES,Coordination environment
29,Cc1ccccc1N1[C]N(C23CC4CC(CC(C4)C2)C3)C(c2ccccc2)=C1,[8],[Be]=C1N(c2ccccc2C)C=C(c2ccccc2)N1C12CC3CC(CC(C3)C1)C2,['C_carb([N])([N])']
29,CC(C)c1ccc(N2[C]N(CC34CCN(CC3C)CC4C)C=C2)cc1C(C)C,[8],[Be]=C1N(CC23CCN(CC2C)CC3C)C=CN1c1ccc(C(C)C)c(C(C)C)c1,['C_carb([N])([N])']
29,Cc1cc(CN2[C]N(Cc3ccccc3)C(c3ccccc3)=C2)cc(C)c1C,[6],[Be]=C1N(Cc2cc(C)c(C)c(C)c2)C=C(c2ccccc2)N1Cc1ccccc1,['C_carb([N])([N])']
29,CCN(C(=O)c1cccc2c1CC(=O)OC2c1nc2ccccc2[nH]1)C(C)C,[24],[Li]<-[nH]1c(C2OC(=O)Cc3c(C(=O)N(CC)C(C)C)cccc32)nc2ccccc21,['N([C])([C])']
29,CC12CC1(COP(c1ccccc1)c1ccccc1)c1ccccc1CC2=O,[6],[Li]<-P(OCC12CC1(C)C(=O)Cc1ccccc12)(c1ccccc1)c1ccccc1,['P([O])([C])([C])']
29,Cc1ccc(C)c2c1CCC(C(C)C)=C2P(c1ccccc1)c1ccccc1,[15],[Li]<-P(C1=C(C(C)C)CCc2c(C)ccc(C)c21)(c1ccccc1)c1ccccc1,['P([C])([C])([C])']
29,Cc1ccc(N2[C]N(C(C)(C)C)c3c2c2ccccc2c2ccccc32)cc1,[6],[Be]=C1N(c2ccc(C)cc2)c2c(c3ccccc3c3ccccc23)N1C(C)(C)C,['C_carb([N])([N])']
29,N#CC(=Cc1ccn(P(c2ccccc2)c2ccccc2)c1)c1ccccc1,[8],[Li]<-P(c1ccccc1)(c1ccccc1)n1ccc(C=C(C#N)c2ccccc2)c1,['P([C])([C])([N])']
29,COC(=O)c1cccc(N2[C]N(c3ccc(C(C)C)c(C(=O)OC)c3)C=C2)c1,[10],[Be]=C1N(c2cccc(C(=O)OC)c2)C=CN1c1ccc(C(C)C)c(C(=O)OC)c1,['C_carb([N])([N])']
29,COc1ccccc1P(Cc1ccc(F)cc1F)C12CC3CC(CC(C3)C1)C2,[8],[Li]<-P(Cc1ccc(F)cc1F)(c1ccccc1OC)C12CC3CC(CC(C3)C1)C2,['P([C])([C])([C])']
29,CC1C(C)C2(CC(=O)c3ccccc3C23CCCCC3)CP1c1ccccc1,[21],[Li]<-P1(c2ccccc2)CC2(CC(=O)c3ccccc3C23CCCCC3)C(C)C1C,['P([C])([C])([C])']
29,Cc1ccc(C)c(CN2[C]N(Cc3cccc(-c4ccccc4)n3)C=C2)c1C,[9],[Be]=C1N(Cc2cccc(-c3ccccc3)n2)C=CN1Cc1c(C)ccc(C)c1C,['C_carb([N])([N])']
29,Cc1cc(C)c(N2[C]N(Cc3ccc(C(N)=O)cc3)c3ccccc32)c(C)c1,[7],[Be]=C1N(Cc2ccc(C(N)=O)cc2)c2ccccc2N1c1c(C)cc(C)cc1C,['C_carb([N])([N])']
29,CCCCN1[C]N(CC2Cc3ccccc3-c3ccccc32)c2ccccc21,[5],[Be]=C1N(CCCC)c2ccccc2N1CC1Cc2ccccc2-c2ccccc21,['C_carb([N])([N])']
29,CC(C)N1[C]N(C2=CC3(C=CC4(C=CC=CC4)C=C3)CC=C2)c2ccccc21,[4],[Be]=C1N(C2=CC3(C=CC4(C=CC=CC4)C=C3)CC=C2)c2ccccc2N1C(C)C,['C_carb([N])([N])']
29,COC1(c2ccccc2)C2C(C)C(C)P(c3ccccc3)C21c1ccccc1,[14],[Li]<-P1(c2ccccc2)C(C)C(C)C2C(OC)(c3ccccc3)C21c1ccccc1,['P([C])([C])([C])']
29,C=C(c1ccccn1)c1ccccc1C1Cc2ccccc2-c2ccccc21,[7],[Li]<-n1ccccc1C(=C)c1ccccc1C1Cc2ccccc2-c2ccccc21,['N([C])([C])']
29,CC(C)(C)c1cnn(P(c2ccccc2)c2ccccc2)c1-c1ccccc1,[8],[Li]<-P(c1ccccc1)(c1ccccc1)n1ncc(C(C)(C)C)c1-c1ccccc1,['P([C])([C])([N])']
29,c1ccc(COPC(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,[6],[Li]<-P(OCc1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccccc1,['P([O])([C])']
29,CC(C)c1ccc(N[C]CP(c2ccccc2)c2ccccc2)c(C(C)C)c1,[8],[Be]=C(CP(c1ccccc1)c1ccccc1)Nc1ccc(C(C)C)cc1C(C)C,['C_carb([C])([N])']
29,COc1ccccc1N1[C]N(c2c(C)cc(C)cc2C)CCc2ccccc21,[9],[Be]=C1N(c2c(C)cc(C)cc2C)CCc2ccccc2N1c1ccccc1OC,['C_carb([N])([N])']
29,CC(Nc1ccccc1)P(c1ccccc1)c1ccc(N2CCCCC2)cc1,[9],[Li]<-P(c1ccccc1)(c1ccc(N2CCCCC2)cc1)C(C)Nc1ccccc1,['P([C])([C])([C])']
29,Cc1ccc(C)c2c1N(CC(=O)c1cccc(F)c1)[C]N2Cc1ccccc1,[19],[Be]=C1N(CC(=O)c2cccc(F)c2)c2c(C)ccc(C)c2N1Cc1ccccc1,['C_carb([N])([N])']
29,Cc1ccccc1-c1ccccc1P(c1ccccc1C)c1ccccc1C,[13],[Li]<-P(c1ccccc1C)(c1ccccc1C)c1ccccc1-c1ccccc1C,['P([C])([C])([C])']
29,C=C(C)N1C(c2ccc(C(C)C)c(C(C)C)c2)N[C]C1(N)c1ccc(Cl)cc1,[18],[Be]=C1NC(c2ccc(C(C)C)c(C(C)C)c2)N(C(=C)C)C1(N)c1ccc(Cl)cc1,['C_carb([N])([C])']
29,CCN1[C]N(c2cc(C)c(C)c(C(O)(c3ccccc3F)C(F)(F)F)c2)C=C1,[3],[Be]=C1N(CC)C=CN1c1cc(C)c(C)c(C(O)(c2ccccc2F)C(F)(F)F)c1,['C_carb([N])([N])']
29,COC(=O)C1P(C([Si](C)(C)C)[Si](C)(C)C)C1(c1ccccc1)c1ccccc1,[5],[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)C(C(=O)OC)C1(c1ccccc1)c1ccccc1,['P([C])([C])([C])']
29,CC(=O)c1cccc(N2[C]N(C(C)C(=O)Oc3ccc(C)c(C)c3C)C=C2)c1,[9],[Be]=C1N(c2cccc(C(C)=O)c2)C=CN1C(C)C(=O)Oc1ccc(C)c(C)c1C,['C_carb([N])([N])']
29,CC(=O)c1cc2c(-c3ccccc3)c(-c3ccccc3)cpc2c2sccc12,[21],[Li]<-p1cc(-c2ccccc2)c(-c2ccccc2)c2cc(C(C)=O)c3ccsc3c21,['P([C])([C])']
29,Cc1ccccc1C1N(C(C)(O)O)NC(c2ccccc2)P1c1ccccc1,[21],[Li]<-P1(c2ccccc2)C(c2ccccc2)NN(C(C)(O)O)C1c1ccccc1C,['P([C])([C])([C])']
29,CC1C(c2cc(-c3ccccc3)ccn2)c2ccccc2P1c1ccccc1,[21],[Li]<-P1(c2ccccc2)c2ccccc2C(c2cc(-c3ccccc3)ccn2)C1C,['P([C])([C])([C])']
29,FC(F)(F)c1ccccc1OP(c1ccccc1)c1ccccc1C(F)(F)F,[11],[Li]<-P(Oc1ccccc1C(F)(F)F)(c1ccccc1)c1ccccc1C(F)(F)F,['P([O])([C])([C])']
29,Cc1cc(C)c(N2[C]N(c3c(C(C)C)cccc3C(C)C)CCCC2)c(C)c1,[7],[Be]=C1N(c2c(C)cc(C)cc2C)CCCCN1c1c(C(C)C)cccc1C(C)C,['C_carb([N])([N])']
29,CC1(C)N=COC1c1cccnc1C1OC=NC1N1CCN(C(C)(C)C)CC1,[11],[Li]<-n1cccc(C2OC=NC2(C)C)c1C1OC=NC1N1CCN(C(C)(C)C)CC1,['N([C])([C])']
29,COc1cc(OC)cc(P(c2ccccc2)C(n2cccn2)n2cccn2)c1,[9],[Li]<-P(c1ccccc1)(c1cc(OC)cc(OC)c1)C(n1cccn1)n1cccn1,['P([C])([C])([C])']
29,O=[N+]([O-])c1ccccc1C(c1ccccc1)(c1ccccc1)c1ccncc1,[25],[Li]<-n1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2[N+](=O)[O-])cc1,['N([C])([C])']
29,O=C(O)CCC12C=CC=CC1=C(P(c1ccccc1)C1CCCCC1)NC2=O,[12],[Li]<-P(C1=C2C=CC=CC2(CCC(=O)O)C(=O)N1)(c1ccccc1)C1CCCCC1,['P([C])([C])([C])']
29,COC(=O)c1cccc(CN2[C]N(C3CCCCCCCCCCC3)C=C2)c1,[11],[Be]=C1N(Cc2cccc(C(=O)OC)c2)C=CN1C1CCCCCCCCCCC1,['C_carb([N])([N])']
29,C(=NPC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,[2],[Li]<-P(N=Cc1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccccc1,['P([N])([C])']
29,N#Cc1cccc2sc3c(c12)P(c1ccccc1)c1c(sc2ccccc12)S3,[11],[Li]<-P1(c2ccccc2)c2c(sc3ccccc23)Sc2sc3cccc(C#N)c3c21,['P([C])([C])([C])']
29,CCC(c1ccccc1OC)N1[C]N(c2c(C(C)C)cccc2C(C)C)CC1,[12],[Be]=C1N(c2c(C(C)C)cccc2C(C)C)CCN1C(CC)c1ccccc1OC,['C_carb([N])([N])']
29,CC(Pc1cccnc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1,[2],[Li]<-P(C(C)=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1cccnc1,['P([C])([C])']
29,Cc1ccc(-n2ccn(-c3ccc(C)c(C)c3)c2=Pc2ccccc2)cc1C,[18],[Li]<-P(c1ccccc1)=c1n(-c2ccc(C)c(C)c2)ccn1-c1ccc(C)c(C)c1,['P([C])([C])']
29,ClC(=C(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,[15],[Li]<-P(C(Cl)=C(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,['P([C])([C])([C])']
29,COc1ccc(C(N2[C]N(C34CC5CC(CC(C5)C3)C4)C=C2)C(C)(C)C)cc1,[8],[Be]=C1N(C(c2ccc(OC)cc2)C(C)(C)C)C=CN1C12CC3CC(CC(C3)C1)C2,['C_carb([N])([N])']
29,[C]1N(C23CC4CC(CC(C4)C2)C3)C2=C(NCC2)N1C12CC3CC(CC(C3)C1)C2,[0],[Be]=C1N(C23CC4CC(CC(C4)C2)C3)C2=C(NCC2)N1C12CC3CC(CC(C3)C1)C2,['C_carb([N])([N])']
29,COC1=C2CCCCC2=C(C(C)(C)P(c2ccccc2)c2ccccc2)CC1,[13],[Li]<-P(c1ccccc1)(c1ccccc1)C(C)(C)C1=C2CCCCC2=C(OC)CC1,['P([C])([C])([C])']
29,CC(C)c1cc(N=C(Cn2cc(N)[nH]c2=N)c2ccccc2)cc(C(C)C)c1,[15],[Li]<-N=c1[nH]c(N)cn1CC(=Nc1cc(C(C)C)cc(C(C)C)c1)c1ccccc1,['N([C])']
29,CC(c1ccccc1)c1ccccc1CN1[C]N(C(C)(C)C)c2ccccc21,[16],[Be]=C1N(Cc2ccccc2C(C)c2ccccc2)c2ccccc2N1C(C)(C)C,['C_carb([N])([N])']
29,COc1cccc(N=C(c2ccccc2)C(C)N2[C]N(CC(C)(C)O)C=C2)c1,[18],[Be]=C1N(CC(C)(C)O)C=CN1C(C)C(=Nc1cccc(OC)c1)c1ccccc1,['C_carb([N])([N])']
29,CC(C)(C)P(c1ccccc1)C(C)(C)C(C)(c1ccccn1)c1ccccn1,[4],[Li]<-P(c1ccccc1)(C(C)(C)C)C(C)(C)C(C)(c1ccccn1)c1ccccn1,['P([C])([C])([C])']
29,C=Cc1cc(OC)c(P(c2ccccc2)c2ccccc2)cc1N1CCCC1,[8],[Li]<-P(c1ccccc1)(c1ccccc1)c1cc(N2CCCC2)c(C=C)cc1OC,['P([C])([C])([C])']
29,COC(OC)c1cc(P(C2CCCCC2)C2CCCCC2)ccc1C(C)(C)C,[8],[Li]<-P(c1ccc(C(C)(C)C)c(C(OC)OC)c1)(C1CCCCC1)C1CCCCC1,['P([C])([C])([C])']
29,CC(C)c1cccc(N2C(=O)[C]N(c3ccc(C(C)C)c(C(C)C)c3)C2C)c1,[11],[Be]=C1C(=O)N(c2cccc(C(C)C)c2)C(C)N1c1ccc(C(C)C)c(C(C)C)c1,['C_carb([C])([N])']
29,COc1cccc(CN2[C]N(c3cccc(C(C)(C)C)n3)C3CCC2(C)C3)n1,[9],[Be]=C1N(c2cccc(C(C)(C)C)n2)C2CCC(C)(C2)N1Cc1cccc(OC)n1,['C_carb([N])([N])']
29,CC(Sc1cccc(N2[C]N(C)c3ccccc32)c1)c1c(F)cc(F)cc1F,[9],[Be]=C1N(C)c2ccccc2N1c1cccc(SC(C)c2c(F)cc(F)cc2F)c1,['C_carb([N])([N])']
29,Cc1ccc(N2CC[C]CN(c3ccc(C(C)C)c(C(C)C)c3)C2)c(C)c1C,[8],[Be]=C1CCN(c2ccc(C)c(C)c2C)CN(c2ccc(C(C)C)c(C(C)C)c2)C1,['C_carb([C])([C])']
29,C=C(P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1cccnc1,[15],[Li]<-P(C(=C)P(c1ccccc1)c1ccccc1)(c1ccccc1)c1cccnc1,['P([C])([C])([C])']
29,CC(C)c1cccc(C(C)C)c1N1[C]NC(N)(CN(C)Cc2ccccc2)C1,[13],[Be]=C1NC(N)(CN(C)Cc2ccccc2)CN1c1c(C(C)C)cccc1C(C)C,['C_carb([N])([N])']
29,Cc1ccc(N2C=C(P(c3ccccc3)C3CCCCCC3)N[CH-]2)c(C)c1C,[8],[Li]<-P(C1=CN(c2ccc(C)c(C)c2C)[CH-]N1)(c1ccccc1)C1CCCCCC1,['P([C])([C])([C])']
29,CC(=O)c1ccc(C(C)N2[C]N(c3cc(C(C)C)cc(C(C)C)c3)C=C2)cc1,[10],[Be]=C1N(c2cc(C(C)C)cc(C(C)C)c2)C=CN1C(C)c1ccc(C(C)=O)cc1,['C_carb([N])([N])']
29,CCCCOc1ccc(Cn2ccnc2N=Nc2c(C)cc(C)cc2C)cc1,[13],[Li]<-n1ccn(Cc2ccc(OCCCC)cc2)c1N=Nc1c(C)cc(C)cc1C,['N([C])([C])']
29,Cc1ccc(P(c2ccccc2)[PH](C)(c2ccccc2)c2ccccc2)cc1,[5],[Li]<-P(c1ccccc1)(c1ccc(C)cc1)[PH](C)(c1ccccc1)c1ccccc1,['P([C])([C])([P])']
29,c1ccc(P(c2ccccc2)c2c(-c3ccsc3)ccc3ccccc23)cc1,[4],[Li]<-P(c1ccccc1)(c1ccccc1)c1c(-c2ccsc2)ccc2ccccc12,['P([C])([C])([C])']
29,CC(C)c1cccc(C(C)C)c1N1[C]N(Cc2ccc(C(F)(F)F)cc2)CC1,[13],[Be]=C1N(Cc2ccc(C(F)(F)F)cc2)CCN1c1c(C(C)C)cccc1C(C)C,['C_carb([N])([N])']
29,Cc1ccc(C(C)N2[C]N(C(C)c3ccc(-c4ccccc4)cc3)C=C2)cc1,[8],[Be]=C1N(C(C)c2ccc(C)cc2)C=CN1C(C)c1ccc(-c2ccccc2)cc1,['C_carb([N])([N])']
29,Cc1cccc(P(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)c1,[6],[Li]<-P(c1ccc(C(F)(F)F)cc1)(c1ccc(C(F)(F)F)cc1)c1cccc(C)c1,['P([C])([C])([C])']
29,Cc1ccc(-c2ccc(N3C[C]NC3N)cc2-c2ccc(C)c(C)c2)cc1C,[11],[Be]=C1CN(c2ccc(-c3ccc(C)c(C)c3)c(-c3ccc(C)c(C)c3)c2)C(N)N1,['C_carb([C])([N])']
29,CC(=Nc1ccc(Br)cc1)c1cccc(C(C)=Nc2ccccc2C(C)C)n1,[27],[Li]<-n1c(C(C)=Nc2ccc(Br)cc2)cccc1C(C)=Nc1ccccc1C(C)C,['N([C])([C])']
29,Cc1ccc(C)c(C(C)(C[Si](C)(C)C)P(c2ccccc2)c2ccccc2)c1,[14],[Li]<-P(c1ccccc1)(c1ccccc1)C(C)(C[Si](C)(C)C)c1cc(C)ccc1C,['P([C])([C])([C])']
29,Cc1ccc(C)c(CN2[C]C(N)(c3c(C(C)C)cccc3C(C)C)NC2)c1C,[9],[Be]=C1N(Cc2c(C)ccc(C)c2C)CNC1(N)c1c(C(C)C)cccc1C(C)C,['C_carb([N])([C])']
29,CC(c1ccc2ccccc2c1)N1[C]N(Cc2ccccc2)c2ccccc21,[13],[Be]=C1N(Cc2ccccc2)c2ccccc2N1C(C)c1ccc2ccccc2c1,['C_carb([N])([N])']
29,CCOc1ccc2c(c1)CN(C(C)(C)P(c1ccccc1)c1ccccc1)C2,[14],[Li]<-P(c1ccccc1)(c1ccccc1)C(C)(C)N1Cc2ccc(OCC)cc2C1,['P([C])([C])([C])']
29,Cc1cccc(N2[C]N(C(C)C)c3c2c2ccccc2c2ccccc32)c1C,[7],[Be]=C1N(c2cccc(C)c2C)c2c(c3ccccc3c3ccccc23)N1C(C)C,['C_carb([N])([N])']
29,CN1[C]N(CCCSC=C(c2ccccc2)c2ccccc2)c2ccccc21,[2],[Be]=C1N(C)c2ccccc2N1CCCSC=C(c1ccccc1)c1ccccc1,['C_carb([N])([N])']
29,Cc1cc([N+](=O)[O-])ccc1-n1cnc(P(c2ccccc2)c2ccccc2)c1,[14],[Li]<-P(c1ccccc1)(c1ccccc1)c1cn(-c2ccc([N+](=O)[O-])cc2C)cn1,['P([C])([C])([C])']
29,CCN1[C]N(c2ccc(C(n3cc(C)c(C)n3)n3cc(C)c(C)n3)cc2)C=C1,[3],[Be]=C1N(CC)C=CN1c1ccc(C(n2cc(C)c(C)n2)n2cc(C)c(C)n2)cc1,['C_carb([N])([N])']
29,COCCN1[C]N(Cc2ccccc2)C(c2ccccc2)C1c1ccccc1,[5],[Be]=C1N(CCOC)C(c2ccccc2)C(c2ccccc2)N1Cc1ccccc1,['C_carb([N])([N])']
29,CC1(c2ccccc2)CC23C=CC=CC2(C=CC=C3)OP(c2ccccc2)O1,[20],[Li]<-P1(c2ccccc2)OC(C)(c2ccccc2)CC23C=CC=CC2(C=CC=C3)O1,['P([C])([O])([O])']
29,CC(C)c1cccc(C(C)C)c1N[C]N(C)c1cccc(C(C)C)c1C(C)C,[13],[Be]=C(Nc1c(C(C)C)cccc1C(C)C)N(C)c1cccc(C(C)C)c1C(C)C,['C_carb([N])([N])']
29,CC(=Nc1ccccc1)c1cc(C(C)(c2ccccc2)c2ccccn2)[nH]n1,[27],[Li]<-n1[nH]c(C(C)(c2ccccc2)c2ccccn2)cc1C(C)=Nc1ccccc1,['N([N])([C])']
29,C=Cc1cc(C(C)C)cc(N2[C]N(c3cc(C(C)C)cc(C(C)C)c3)CC2)c1,[11],[Be]=C1N(c2cc(C=C)cc(C(C)C)c2)CCN1c1cc(C(C)C)cc(C(C)C)c1,['C_carb([N])([N])']
29,COC(c1ccc(C)cc1)C1CCN(P(c2ccccc2)c2ccccc2)C1,[14],[Li]<-P(c1ccccc1)(c1ccccc1)N1CCC(C(OC)c2ccc(C)cc2)C1,['P([C])([C])([N])']
29,CCN1[C]N(CC23C=CC=CC2C=C2C(=C3)CNC(=O)C23C=CC=CC3)C=C1,[3],[Be]=C1N(CC)C=CN1CC12C=CC=CC1C=C1C(=C2)CNC(=O)C12C=CC=CC2,['C_carb([N])([N])']
29,Cc1ccccc1[C]Nc1cccc(-c2ccccc2)c1-c1ccccc1C,[7],[Be]=C(Nc1cccc(-c2ccccc2)c1-c1ccccc1C)c1ccccc1C,['C_carb([N])([C])']
29,Fc1c(F)c(F)c(CN2[C]N(Cc3ccccc3)c3ccccc32)c(F)c1F,[9],[Be]=C1N(Cc2ccccc2)c2ccccc2N1Cc1c(F)c(F)c(F)c(F)c1F,['C_carb([N])([N])']
29,c1ccc(-c2cc(-c3ccncc3)nn2Cc2cccc3ccncc23)cc1,[13],[Li]<-n1c(-c2ccncc2)cc(-c2ccccc2)n1Cc1cccc2ccncc12,['N([C])([N])']
29,CCC(c1ccccc1)N1[C]N(C(C)(c2ccccc2)c2ccccc2)C=C1,[10],[Be]=C1N(C(CC)c2ccccc2)C=CN1C(C)(c1ccccc1)c1ccccc1,['C_carb([N])([N])']
29,CC(C)(C)C1=CC(C2CCCCC2)=CC1P(c1ccccc1)c1ccccc1,[15],[Li]<-P(c1ccccc1)(c1ccccc1)C1C=C(C2CCCCC2)C=C1C(C)(C)C,['P([C])([C])([C])']
29,CCOC1C(C)CC(C(C)C)CC1N1[C]N(C2CC(C)CC(C(C)C)C2)C=C1,[14],[Be]=C1N(C2CC(C)CC(C(C)C)C2)C=CN1C1CC(C(C)C)CC(C)C1OCC,['C_carb([N])([N])']
29,Cc1ccccc1C1C2CCC1N(c1c(C(C)C)cccc1C(C)C)[C]N2C,[25],[Be]=C1N(C)C2CCC(C2c2ccccc2C)N1c1c(C(C)C)cccc1C(C)C,['C_carb([N])([N])']
29,CC(C)(C)N1[C]N(c2cccc(N3C(=O)C=CC(=O)C34C=CC=CC4)c2)C=C1,[5],[Be]=C1N(c2cccc(N3C(=O)C=CC(=O)C34C=CC=CC4)c2)C=CN1C(C)(C)C,['C_carb([N])([N])']
29,O=C1c2ccccc2-c2ccccc2C1P(c1ccccc1)c1ccccc1,[15],[Li]<-P(c1ccccc1)(c1ccccc1)C1C(=O)c2ccccc2-c2ccccc21,['P([C])([C])([C])']
29,COc1cccc(C(C)N2[C]N(C(C)(c3cccc(OC)c3)C(C)C)C=C2)c1,[10],[Be]=C1N(C(C)c2cccc(OC)c2)C=CN1C(C)(c1cccc(OC)c1)C(C)C,['C_carb([N])([N])']
29,COc1ccc(N2[C]N(C(C)c3ccccc3)c3ccccc32)cc1C(C)C,[7],[Be]=C1N(c2ccc(OC)c(C(C)C)c2)c2ccccc2N1C(C)c1ccccc1,['C_carb([N])([N])']
29,COc1ccc(CN2[C]N(c3ccc(OC)cc3-c3ccccc3)CC2)cc1,[8],[Be]=C1N(Cc2ccc(OC)cc2)CCN1c1ccc(OC)cc1-c1ccccc1,['C_carb([N])([N])']
29,CC1C2CCC13C(OC1C4CCC1(C(C)C4(C)C)P3c1ccccc1)C2(C)C,[18],[Li]<-P1(c2ccccc2)C23CCC(C2OC2C(C)(C)C4CCC21C4C)C(C)(C)C3C,['P([C])([C])([C])']
29,C1=NN(c2ccccc2)C2(Cc3cscc3-c3cscc32)C1c1ccccc1,[1],[Li]<-N1=CC(c2ccccc2)C2(Cc3cscc3-c3cscc32)N1c1ccccc1,['N([C])([N])']
29,CC(C)c1ccc(N2C[C]CN(C3CCC(C)C(C(C)C)C3)C2)cc1C(C)C,[9],[Be]=C1CN(c2ccc(C(C)C)c(C(C)C)c2)CN(C2CCC(C)C(C(C)C)C2)C1,['C_carb([C])([C])']
29,CC(C)c1cc(C(C)C)cc(N([C]c2ccc3ccccc3c2)C(C)(C)C)c1,[12],[Be]=C(c1ccc2ccccc2c1)N(c1cc(C(C)C)cc(C(C)C)c1)C(C)(C)C,['C_carb([C])([N])']
29,CC1(C)N[C]C(=O)C(N)(c2ccccc2)N1C1CCCCCCCCCCC1,[4],[Be]=C1NC(C)(C)N(C2CCCCCCCCCCC2)C(N)(c2ccccc2)C1=O,['C_carb([N])([C])']
29,COc1ccc(C(C)CN2[C]N(c3c(C(C)C)cccc3C(C)C)CC2)cc1,[10],[Be]=C1N(CC(C)c2ccc(OC)cc2)CCN1c1c(C(C)C)cccc1C(C)C,['C_carb([N])([N])']
29,COC(c1ccc(C)cc1)(n1cccn1)P(c1ccccc1)c1ccccc1,[15],[Li]<-P(c1ccccc1)(c1ccccc1)C(OC)(c1ccc(C)cc1)n1cccn1,['P([C])([C])([C])']
29,CC(C)c1cccc(C(C)C)c1N[C]N(C)c1c(C(C)C)cccc1C(C)C,[13],[Be]=C(Nc1c(C(C)C)cccc1C(C)C)N(C)c1c(C(C)C)cccc1C(C)C,['C_carb([N])([N])']
29,Cc1cccc(N2[C]N(c3ccc(C(C)C)c(C(C)C)c3)C(C(C)C)=C2)c1C,[7],[Be]=C1N(c2cccc(C)c2C)C=C(C(C)C)N1c1ccc(C(C)C)c(C(C)C)c1,['C_carb([N])([N])']
29,Cc1cc(C)c(N2[C]N(CCC(=O)c3cccc4ccccc34)C=C2)c(C)c1,[7],[Be]=C1N(CCC(=O)c2cccc3ccccc23)C=CN1c1c(C)cc(C)cc1C,['C_carb([N])([N])']
29,O=C1C=C(CP(C2CCCCC2)C2CCCCC2)OC(O)(c2ccccc2)O1,[5],[Li]<-P(CC1=CC(=O)OC(O)(c2ccccc2)O1)(C1CCCCC1)C1CCCCC1,['P([C])([C])([C])']
29,Cc1cccc(C)c1C1NN(C(C)C)C(c2ccccc2)P1c1ccccc1,[21],[Li]<-P1(c2ccccc2)C(c2c(C)cccc2C)NN(C(C)C)C1c1ccccc1,['P([C])([C])([C])']
29,COc1ccc(N2[C]CN(c3ccc(C(C)C)c(C(C)C)c3)C2)cc1C(C)C,[7],[Be]=C1CN(c2ccc(C(C)C)c(C(C)C)c2)CN1c1ccc(OC)c(C(C)C)c1,['C_carb([C])([N])']
29,C1=C(P(C2CCCCC2)C2CCCCC2)c2ccccc2Cc2ccccc21,[2],[Li]<-P(C1=Cc2ccccc2Cc2ccccc21)(C1CCCCC1)C1CCCCC1,['P([C])([C])([C])']
29,C[Si](C)(C)C(p1nc(C(=O)c2ccccc2)nc1-c1ccccc1)[Si](C)(C)C,[5],[Li]<-p1(C([Si](C)(C)C)[Si](C)(C)C)nc(C(=O)c2ccccc2)nc1-c1ccccc1,['P([C])([N])([C])']
29,CC(C)(c1ccccc1-c1ccccc1)N1[C]N(CCc2ccccc2)C=C1,[16],[Be]=C1N(CCc2ccccc2)C=CN1C(C)(C)c1ccccc1-c1ccccc1,['C_carb([N])([N])']
29,O=P(c1ccccc1)(c1ccccc1)c1ccccc1OCc1ccccc1,[0],[Li]<-O=P(c1ccccc1)(c1ccccc1)c1ccccc1OCc1ccccc1,['O([P])']
29,c1ccc(CCP(c2ccccc2)c2ccc(Cc3ccccc3)cc2)cc1,[6],[Li]<-P(CCc1ccccc1)(c1ccccc1)c1ccc(Cc2ccccc2)cc1,['P([C])([C])([C])']
29,Fc1c(F)c(F)c(P(c2ccccc2)c2ccccc2C(F)(F)F)c(F)c1F,[7],[Li]<-P(c1ccccc1)(c1ccccc1C(F)(F)F)c1c(F)c(F)c(F)c(F)c1F,['P([C])([C])([C])']
29,C(=Nc1ccc(CP(c2ccccc2)c2ccccc2)cc1)c1ccncc1,[25],[Li]<-n1ccc(C=Nc2ccc(CP(c3ccccc3)c3ccccc3)cc2)cc1,['N([C])([C])']
29,COc1cc(C(C)C)cc(N2[C]CN(c3cc(C(C)C)cc(C(C)C)c3)C2)c1,[11],[Be]=C1CN(c2cc(C(C)C)cc(C(C)C)c2)CN1c1cc(OC)cc(C(C)C)c1,['C_carb([C])([N])']
29,CC(C)NC(N)(NC(C)C)c1ccccc1N1[C]N(Cc2ccccc2)C=C1,[17],[Be]=C1N(Cc2ccccc2)C=CN1c1ccccc1C(N)(NC(C)C)NC(C)C,['C_carb([N])([N])']
29,CC(C)c1ccc(N(C([O-])=S)c2cccc(-c3ccccc3)c2)cc1C(C)C,[10],[Li]<-S=C([O-])N(c1cccc(-c2ccccc2)c1)c1ccc(C(C)C)c(C(C)C)c1,['S([C])']
29,COc1ccc(N2[C]CN(C3CCCCCCCCCCC3)C2)cc1C(C)C,[7],[Be]=C1CN(C2CCCCCCCCCCC2)CN1c1ccc(OC)c(C(C)C)c1,['C_carb([C])([N])']
