Atom count,Canonical SMILES,Connection IDs,Enriched SMILES,Coordination environment
72,COc1ccccc1P(c1ccccc1OC)c1ccccc1P(c1ccccc1OC)c1ccccc1OC,"[8, 23]",COc1ccccc1P1(c2ccccc2OC)->[Ir]<-P(c2ccccc2OC)(c2ccccc2OC)c2ccccc21,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,c1ccc(C2CCC(c3ccccc3)P2CCP2C(c3ccccc3)CCC2c2ccccc2)cc1,"[14, 17]",c1ccc(C2CCC(c3ccccc3)P23->[Ir]<-P2(CC3)C(c3ccccc3)CCC2c2ccccc2)cc1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,CC(C)c1cc(C(C)C)cc(N2c3ccccc3NC2C(C)(C)N2CC(C(C)C)OC2=S)c1,"[11, 31]",CC(C)c1cc(C(C)C)cc(N23->[Ir]<-S=C4OC(C(C)C)CN4C(C)(C)C2Nc2ccccc23)c1,"['N([C])([C])([C])', 'S([C])']"
72,c1ccc(P(c2ccccc2)c2c(-c3sc4ccccc4c3P(c3ccccc3)c3ccccc3)sc3ccccc23)cc1,"[4, 22]",c1ccc(P2(c3ccccc3)->[Ir]<-P(c3ccccc3)(c3ccccc3)c3c(sc4ccccc34)-c3sc4ccccc4c32)cc1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,Cc1cccc(C(N=C2C(=Nc3cccc(C(C)C)c3)CCC23C=CC=CC3)c2cccc(C)c2)c1,"[7, 10]",Cc1cccc(C(c2cccc(C)c2)N2->[Ir]<-N(c3cccc(C(C)C)c3)=C3CCC4(C=CC=CC4)C=23)c1,"['N([C])([C])', 'N([C])([C])']"
72,CC(C)(C)P1CCOCCOCCOc2ccccc2OCCP(C(C)(C)C)CC1,"[4, 23]",CC(C)(C)P12->[Ir]<-P(C(C)(C)C)(CCOc3ccccc3OCCOCCOCC1)CC2,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,Brc1cccc(P(Cc2ccccc2-c2ccccc2CP(c2ccccc2)c2ccccc2)c2ccccc2)c1,"[6, 21]",Brc1cccc(P2(c3ccccc3)->[Ir]<-P(c3ccccc3)(c3ccccc3)Cc3ccccc3-c3ccccc3C2)c1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,CC(C)C1CCC(C)C(OP(c2ccccc2)c2ccccc2)(C2NC(C(C)C)CO2)C1,"[10, 24]",CC(C)C1CCC(C)C2(C1)OP(c1ccccc1)(c1ccccc1)->[Ir]<-N1C(C(C)C)COC12,"['N([C])([C])', 'P([O])([C])([C])']"
72,CN(C)Cc1cccc(P(c2ccccc2)c2cccc(CNc3ccncc3Nc3ccncc3N)c2)c1,"[22, 36]",CN(C)Cc1cccc(P(c2ccccc2)c2cccc(CN3->[Ir]<-Nc4cnccc4Nc4cnccc43)c2)c1,"['N([C])', 'N([C])([C])']"
72,CC(C)P(Cc1ccccc1-c1ccccc1CP(c1ccccc1)C(C)(C)C)C(C)C,"[3, 18]",CC(C)P1(C(C)C)->[Ir]<-P(c2ccccc2)(C(C)(C)C)Cc2ccccc2-c2ccccc2C1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,COc1ccccc1C1(P(c2ccccc2)c2ccccc2)COCC1P(=S)(c1ccccc1)c1ccccc1,"[9, 27]",COc1ccccc1C12COCC1P(c1ccccc1)(c1ccccc1)=S->[Ir]<-P2(c1ccccc1)c1ccccc1,"['P([C])([C])([C])', 'S([P])']"
72,COc1ccccc1P(OCC1=NN(c2ccccc2)CN1P(c1ccccc1)c1ccccc1)c1ccccc1,"[8, 22]",COc1ccccc1P1(c2ccccc2)->[Ir]<-P(c2ccccc2)(c2ccccc2)N2CN(c3ccccc3)N=C2CO1,"['P([C])([C])([N])', 'P([C])([C])([O])']"
72,CC(Nc1ccccc1CP(C1CCCCC1)C1CCCCC1)N(C)c1ccccc1,"[2, 10]",CC(N(C)c1ccccc1)N1->[Ir]<-P(C2CCCCC2)(C2CCCCC2)Cc2ccccc21,"['N([C])([C])', 'P([C])([C])([C])']"
72,CCOC(=O)C(COP(c1ccccc1)c1ccccc1)(OP(c1ccccc1)c1ccccc1)C(C)C,"[8, 22]",CCOC(=O)C1(C(C)C)COP(c2ccccc2)(c2ccccc2)->[Ir]<-P(c2ccccc2)(c2ccccc2)O1,"['P([C])([C])([O])', 'P([O])([C])([C])']"
72,CC(C[Se]c1ccccc1)(CP(c1ccccc1)c1ccccc1)CP(c1ccccc1)c1ccccc1,"[11, 25]",CC1(C[Se]c2ccccc2)CP(c2ccccc2)(c2ccccc2)->[Ir]<-P(c2ccccc2)(c2ccccc2)C1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,Cc1cccc([PH](OCCCOP(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)c1,"[6, 12]",Cc1cccc([PH]2(c3ccccc3)(c3ccccc3)->[Ir]<-P(c3ccccc3)(c3ccccc3)OCCCO2)c1,"['P([C])([C])([C])([O])', 'P([C])([C])([O])']"
72,NCc1ccccc1CN(CP(c1ccccc1)c1ccccc1)CP(c1ccccc1)c1ccccc1,"[11, 25]",NCc1ccccc1CN1CP(c2ccccc2)(c2ccccc2)->[Ir]<-P(c2ccccc2)(c2ccccc2)C1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,Cc1ccc(C)c(N2C(=Nc3ccccc3)C(=Nc3ccccc3)N(c3c(C)ccc(C)c3C)C2O)c1C,"[9, 17]",Cc1ccc(C)c(N2C3=N(c4ccccc4)->[Ir]<-N(c4ccccc4)=C3N(c3c(C)ccc(C)c3C)C2O)c1C,"['N([C])([C])', 'N([C])([C])']"
72,CC(C)c1cc(C(C)C)cc(N2[C]N(Cc3ccccc3P(c3ccccc3)c3ccccc3)C=C2)c1,"[12, 21]",CC(C)c1cc(C(C)C)cc(N2C=CN3Cc4ccccc4P(c4ccccc4)(c4ccccc4)->[Ir]<-[Be]=C32)c1,"['Be([C])', 'P([C])([C])([C])']"
72,CC(=NCCN=c1[nH]c(C(C)C)cn1-c1c(C)cc(C)cc1C)OB1OC(C)(C)C(C)(C)O1,"[2, 5]",CC(OB1OC(C)(C)C(C)(C)O1)=N1->[Ir]<-N(=c2[nH]c(C(C)C)cn2-c2c(C)cc(C)cc2C)CC1,"['N([C])([C])', 'N([C])([C])']"
72,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2ccccc2P(C(C)C)C(C)C)c1,"[8, 24]",CC(C)c1cccc(P2(c3cccc(C(C)C)c3)->[Ir]<-P(C(C)C)(C(C)C)c3ccccc32)c1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,Cc1cccc(P(c2cccc(C(C)C)c2)C(C)(Nc2cccc(C(C)C)c2)Nn2cccn2)c1,"[6, 29]",Cc1cccc(P2(c3cccc(C(C)C)c3)->[Ir]<-n3(cccn3)NC2(C)Nc2cccc(C(C)C)c2)c1,"['N([C])([N])([N])', 'P([C])([C])([C])']"
72,COP(c1ccccc1)c1cc2ccccc2cc1-c1cc2ccccc2cc1P(c1ccccc1)c1ccccc1,"[2, 29]",COP1(c2ccccc2)->[Ir]<-P(c2ccccc2)(c2ccccc2)c2cc3ccccc3cc2-c2cc3ccccc3cc21,"['P([C])([C])([C])', 'P([O])([C])([C])']"
72,CC(c1ccccc1)N1C=CN(C(=O)c2cc(NCc3ccccn3)cc(C(C)(C)c3ccccc3)c2)C1,"[17, 24]",CC(c1ccccc1)N1C=CN(C(=O)c2cc(N3->[Ir]<-n4ccccc4C3)cc(C(C)(C)c3ccccc3)c2)C1,"['N([C])([C])', 'N([C])([C])']"
72,CN(C)Cc1ccccc1P(CP1C(c2ccccc2)CCC1c1ccccc1)C(C)(C)C,"[10, 12]",CN(C)Cc1ccccc1P1(C(C)(C)C)->[Ir]<-P2(C1)C(c1ccccc1)CCC2c1ccccc1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,CC1COP2(Oc3cc4ccccc4cc3-c3cc4ccccc4cc3OP)(OCC(C)C(C)O2)OC1C,"[4, 27]",CC1COP23(->[Ir]<-POc4cc5ccccc5cc4-c4cc5ccccc5cc4O2)(OCC(C)C(C)O3)OC1C,"['P([O])', 'P([O])([O])([O])([O])([O])']"
72,COc1cccc(P(c2cccc(OC)c2)c2ccccc2P(c2cccc(OC)c2)c2cccc(OC)c2)c1,"[7, 22]",COc1cccc(P2(c3cccc(OC)c3)->[Ir]<-P(c3cccc(OC)c3)(c3cccc(OC)c3)c3ccccc32)c1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,CC(C)N(C(C)C)P(=O)(c1ccccc1)c1ccccc1P(C(C)C)C1CCCCC1,"[8, 21]",CC(C)N(C(C)C)P1(c2ccccc2)=O->[Ir]<-P(C(C)C)(C2CCCCC2)c2ccccc21,"['O([P])', 'P([C])([C])([C])']"
72,CC(CCNc1ccc(-c2ccc(CC(C)(C)CCN(C)C)cn2)nc1)C(C)(C)C,"[23, 24]",CC(CCNc1ccc2n(->[Ir]<-n3cc(CC(C)(C)CCN(C)C)ccc3-2)c1)C(C)(C)C,"['N([C])([C])', 'N([C])([C])']"
72,COc1cccc(C2(P(c3ccccc3)c3ccccc3)COCC2P(=S)(c2ccccc2)c2ccccc2)c1,"[8, 26]",COc1cccc(C23COCC2P(c2ccccc2)(c2ccccc2)=S->[Ir]<-P3(c2ccccc2)c2ccccc2)c1,"['P([C])([C])([C])', 'S([P])']"
72,COP(c1ccccc1)c1ccc2ccccc2c1-c1c(P(c2ccccc2)c2ccccc2)ccc2ccccc12,"[2, 21]",COP1(c2ccccc2)->[Ir]<-P(c2ccccc2)(c2ccccc2)c2ccc3ccccc3c2-c2c1ccc1ccccc21,"['P([C])([C])([C])', 'P([O])([C])([C])']"
72,CC(O)c1ccccc1[PH](CCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,"[9, 13]",CC(O)c1ccccc1[PH]1(c2ccccc2)(c2ccccc2)->[Ir]<-S=P(c2ccccc2)(c2ccccc2)CC1,"['P([C])([C])([C])([C])', 'S([P])']"
72,c1ccc(P(CC(c2ccccc2)(c2ccccc2)P(c2ccccc2)c2ccccc2)c2ccccc2)cc1,"[4, 19]",c1ccc(C2(c3ccccc3)CP(c3ccccc3)(c3ccccc3)->[Ir]<-P2(c2ccccc2)c2ccccc2)cc1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,S=P(c1ccccc1)(c1ccccc1)N(c1ccc2[nH]c(-c3ccccc3)nc2c1)P(c1ccccc1)c1ccccc1,"[0, 30]",c1ccc(-c2nc3cc(N4P(c5ccccc5)(c5ccccc5)=S->[Ir]<-P4(c4ccccc4)c4ccccc4)ccc3[nH]2)cc1,"['P([C])([C])([N])', 'S([P])']"
72,c1ccc(CN2CCN(Cc3cc(CN(Cc4ccccc4)Cc4ccccc4)ccn3)CC2)cc1,"[8, 31]",c1ccc(CN2CCN3(->[Ir]<-n4ccc(CN(Cc5ccccc5)Cc5ccccc5)cc4C3)CC2)cc1,"['N([C])([C])', 'N([C])([C])([C])']"
72,OC1CC(O)CC(N(CP(c2ccccc2)c2ccccc2)CP(c2ccccc2)c2ccccc2)C1,"[9, 23]",OC1CC(O)CC(N2CP(c3ccccc3)(c3ccccc3)->[Ir]<-P(c3ccccc3)(c3ccccc3)C2)C1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,CN(CCN(Cc1cccc2ccccc12)Cc1cccc2ccccc12)Cc1cccc2ccccc12,"[1, 4]",CN1(Cc2cccc3ccccc23)->[Ir]<-N(Cc2cccc3ccccc23)(Cc2cccc3ccccc23)CC1,"['N([C])([C])([C])', 'N([C])([C])([C])']"
72,Cc1cc(-c2ccccc2)n(C(c2ccccc2)(c2ccccc2)n2nc(-c3ccccc3)cc2-c2ccccc2)n1,"[25, 41]",Cc1cc(-c2ccccc2)n2n1->[Ir]<-n1c(-c3ccccc3)cc(-c3ccccc3)n1C2(c1ccccc1)c1ccccc1,"['N([C])([N])', 'N([N])([C])']"
72,Clc1ccccc1N1CCN(CCCNCc2ccccc2P(c2ccccc2)c2ccccc2)CC1,"[14, 22]",Clc1ccccc1N1CCN(CCCN2->[Ir]<-P(c3ccccc3)(c3ccccc3)c3ccccc3C2)CC1,"['N([C])([C])', 'P([C])([C])([C])']"
72,Cc1cc(C)c(C)c(N2C(=Nc3ccccc3)C(=Nc3ccccc3)N(c3cc(C)cc(C)c3C)C2O)c1,"[10, 18]",Cc1cc(C)c(C)c(N2C3=N(c4ccccc4)->[Ir]<-N(c4ccccc4)=C3N(c3cc(C)cc(C)c3C)C2O)c1,"['N([C])([C])', 'N([C])([C])']"
72,[C]Nc1ccccc1C1(C2(N[C])NC=CN2Cc2ccc3ccccc3c2)NC=CN1Cc1ccc2ccccc2c1,"[0, 11]",[Be]1->[Ir]<-[Be]=CNC2(NC=CN2Cc2ccc3ccccc3c2)C2(NC=CN2Cc2ccc3ccccc3c2)c2ccccc2NC=1,"['Be([C])', 'Be([C])']"
72,COc1ccccc1C1CC(P(=S)(c2ccccc2)c2ccccc2)C(P(c2ccccc2)c2ccccc2)O1,"[12, 26]",COc1ccccc1C1CC2C(O1)P(c1ccccc1)(c1ccccc1)->[Ir]<-S=P2(c1ccccc1)c1ccccc1,"['P([C])([C])([C])', 'S([P])']"
72,Cc1nn(-n2nc3c(c2C(C)C)CC=C3)c(NNc2n[nH]c(C(C)C)c2C(C)C)c1-c1ccccc1,"[4, 17]",Cc1nn2c(c1-c1ccccc1)NN(c1n[nH]c(C(C)C)c1C(C)C)->[Ir]<-n-21nc2c(c1C(C)C)CC=C2,"['N([N])([C])', 'N([N])([C])([N])']"
72,COc1cccc(CN(P)N(Cc2cccc(OC)c2)P(c2cccc(OC)c2)c2cccc(OC)c2)c1,"[9, 20]",COc1cccc(CN2P->[Ir]<-P(c3cccc(OC)c3)(c3cccc(OC)c3)N2Cc2cccc(OC)c2)c1,"['P([C])([C])([N])', 'P([N])']"
72,COc1ccc(P(c2ccc(OC)cc2)N(C)N(C)P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,"[6, 19]",COc1ccc(P2(c3ccc(OC)cc3)->[Ir]<-P(c3ccc(OC)cc3)(c3ccc(OC)cc3)N(C)N2C)cc1,"['P([C])([C])([N])', 'P([C])([C])([N])']"
72,C=CP(c1ccccc1)c1cc2ccccc2cc1-c1cc2ccccc2cc1P(c1ccccc1)c1ccccc1,"[2, 29]",C=CP1(c2ccccc2)->[Ir]<-P(c2ccccc2)(c2ccccc2)c2cc3ccccc3cc2-c2cc3ccccc3cc21,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,OCc1ccc(CN(CCc2ccccc2)Cc2ccccc2P(c2ccccc2)c2ccccc2)cc1,"[7, 23]",OCc1ccc(CN2(CCc3ccccc3)->[Ir]<-P(c3ccccc3)(c3ccccc3)c3ccccc3C2)cc1,"['N([C])([C])([C])', 'P([C])([C])([C])']"
72,COCC(CCP(c1ccccc1)c1ccccc1)(Cn1cccn1)P(c1ccccc1)c1ccccc1,"[6, 25]",COCC1(Cn2cccn2)CCP(c2ccccc2)(c2ccccc2)->[Ir]<-P1(c1ccccc1)c1ccccc1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,CC(C)c1ccc(N2[C]N(Cc3ccccc3P(c3ccccc3)c3ccccc3)C=C2)c(C(C)C)c1,"[8, 17]",CC(C)c1ccc(N2C=CN3Cc4ccccc4P(c4ccccc4)(c4ccccc4)->[Ir]<-[Be]=C32)c(C(C)C)c1,"['Be([C])', 'P([C])([C])([C])']"
72,COc1c(N=C2C(=Nc3cccc(C(C)(C)C)c3)CCC23C=CC=CC3)cccc1C(C)(C)C,"[4, 7]",COc1c(N2->[Ir]<-N(c3cccc(C(C)(C)C)c3)=C3CCC4(C=CC=CC4)C=23)cccc1C(C)(C)C,"['N([C])([C])', 'N([C])([C])']"
72,C(=NCc1ccccc1P(c1ccccc1)c1ccccc1)c1ccccc1P(c1ccccc1)c1ccccc1,"[1, 28]",C1=N(Cc2ccccc2P(c2ccccc2)c2ccccc2)->[Ir]<-P(c2ccccc2)(c2ccccc2)c2ccccc21,"['N([C])([C])', 'P([C])([C])([C])']"
72,Cc1c(-c2ccccc2)cnn1-n1nc(-c2ccccc2)c(-c2ccccc2)c1NCNNc1ccccc1CO,"[11, 32]",Cc1c(-c2ccccc2)cnn12->[Ir]<-N(c1ccccc1CO)NCNc1c(-c3ccccc3)c(-c3ccccc3)nn1-2,"['N([C])([N])', 'N([N])([C])([N])']"
72,Cc1ccc(N2C(=Nc3ccccc3)C(=Nc3ccccc3)N(c3ccc(C)c(C)c3C)C2O)c(C)c1C,"[7, 15]",Cc1ccc(N2C3=N(c4ccccc4)->[Ir]<-N(c4ccccc4)=C3N(c3ccc(C)c(C)c3C)C2O)c(C)c1C,"['N([C])([C])', 'N([C])([C])']"
72,OCP(c1ccccc1)c1ccc2ccccc2c1-c1c(P(c2ccccc2)c2ccccc2)ccc2ccccc12,"[2, 21]",OCP1(c2ccccc2)->[Ir]<-P(c2ccccc2)(c2ccccc2)c2ccc3ccccc3c2-c2c1ccc1ccccc21,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,CC(C)c1cccc(C(C)C)c1N1CNC(c2ccccc2)C1CN1CCCCCC1,"[12, 24]",CC(C)c1cccc(C(C)C)c1N12->[Ir]<-N3(CCCCCC3)CC1C(c1ccccc1)NC2,"['N([C])([C])([C])', 'N([C])([C])([C])']"
72,C=C(c1ccccc1)c1cccc(N=C2CCC3(C=CC=CC3)C2=Nc2cccc(C(=C)c3ccccc3)c2)c1,"[13, 24]",C=C(c1ccccc1)c1cccc(N2->[Ir]<-N(c3cccc(C(=C)c4ccccc4)c3)=C3C=2CCC32C=CC=CC2)c1,"['N([C])([C])', 'N([C])([C])']"
72,C=C1CCCC1C1(P(c2ccccc2)c2ccccc2)C=CC=CC1P(c1ccccc1)c1ccccc1,"[7, 25]",C=C1CCCC1C12C=CC=CC1P(c1ccccc1)(c1ccccc1)->[Ir]<-P2(c1ccccc1)c1ccccc1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,O=C(c1ccccc1)N(N(c1ccccc1)P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,"[16, 29]",O=C(c1ccccc1)N1N(c2ccccc2)P(c2ccccc2)(c2ccccc2)->[Ir]<-P1(c1ccccc1)c1ccccc1,"['P([C])([C])([N])', 'P([N])([C])([C])']"
72,Cc1cc(O)cc(Cn2c(CCP(C3CCCCC3)C3CCCCC3)nc3ccccc32)c1,"[8, 12]",Cc1cc(O)cc(Cn23->[Ir]<-P(C4CCCCC4)(C4CCCCC4)CCc2nc2ccccc23)c1,"['N([C])([C])([C])', 'P([C])([C])([C])']"
72,OCC(CCP(c1ccccc1)c1ccccc1)(Cc1ccccc1)P(c1ccccc1)c1ccccc1,"[5, 25]",OCC1(Cc2ccccc2)CCP(c2ccccc2)(c2ccccc2)->[Ir]<-P1(c1ccccc1)c1ccccc1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,CC(C)c1c2c(nn1NC(Nn1nc3c(c1C(C)C)CC=C3)n1nc3c(c1C(C)C)CC=C3)C=CC2,"[7, 11]",CC(C)c1c2c(nn1C1Nn3(->[Ir]<-n4(nc5c(c4C(C)C)CC=C5)N1)nc1c(c3C(C)C)CC=C1)C=CC2,"['N([N])([N])([C])', 'N([N])([N])([C])']"
72,CC(=O)c1ccc(N(CP(c2ccccc2)c2ccccc2)CP(c2ccccc2)c2ccccc2)cc1C,"[9, 23]",CC(=O)c1ccc(N2CP(c3ccccc3)(c3ccccc3)->[Ir]<-P(c3ccccc3)(c3ccccc3)C2)cc1C,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,CC(C)(C)P(CN(CP(C(C)(C)C)C(C)(C)C)c1cccc(Br)c1)C(C)(C)C,"[4, 8]",CC(C)(C)P1(C(C)(C)C)->[Ir]<-P(C(C)(C)C)(C(C)(C)C)CN(c2cccc(Br)c2)C1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,S=P(c1ccccc1)(c1ccccc1)N(C(Cn1cccn1)c1ccccc1)P(c1ccccc1)c1ccccc1,"[0, 28]",c1ccc(C(Cn2cccn2)N2P(c3ccccc3)(c3ccccc3)=S->[Ir]<-P2(c2ccccc2)c2ccccc2)cc1,"['P([C])([C])([N])', 'S([P])']"
72,CC(C)N(C(=O)C(=CP(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1)C(C)C,"[8, 21]",CC(C)N(C(=O)C1=CP(c2ccccc2)(c2ccccc2)->[Ir]<-P1(c1ccccc1)c1ccccc1)C(C)C,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,CC(=Nc1c(C(C)C)cccc1C(C)C)C(C)=NC1C(C(C)C)CPC1C(C)C,"[2, 17]",CC1=N(c2c(C(C)C)cccc2C(C)C)->[Ir]<-N(C2C(C(C)C)CPC2C(C)C)=C1C,"['N([C])([C])', 'N([C])([C])']"
72,CC(C)C1CCC(C)C(NCC2CCCCC2)C1OP(C(C)C)C(C)C,"[9, 19]",CC(C)C1CCC(C)C2C1OP(C(C)C)(C(C)C)->[Ir]<-N2CC1CCCCC1,"['N([C])([C])', 'P([O])([C])([C])']"
72,c1ccc(P(c2ccccc2)c2c(-c3ccc4c(c3P(c3ccccc3)c3ccccc3)OCO4)ccc3c2OCO3)cc1,"[4, 19]",c1ccc(P2(c3ccccc3)->[Ir]<-P(c3ccccc3)(c3ccccc3)c3c(ccc4c3OCO4)-c3ccc4c(c32)OCO4)cc1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
72,CC(CCP(c1ccccc1)c1ccccc1)(C[Se]c1ccccc1)P(c1ccccc1)c1ccccc1,"[4, 25]",CC1(C[Se]c2ccccc2)CCP(c2ccccc2)(c2ccccc2)->[Ir]<-P1(c1ccccc1)c1ccccc1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
73,CC(C)C1CN=C(c2cc3ccccc3cc2-c2cc3ccccc3cc2P(c2ccccc2)c2ccccc2)O1,"[5, 27]",CC(C)C1CN2->[Ir]<-P(c3ccccc3)(c3ccccc3)c3cc4ccccc4cc3-c3cc4ccccc4cc3C=2O1,"['N([C])([C])', 'P([C])([C])([C])']"
73,CC(=Nc1ccc(C(C)C)c(C(C)C)c1)C(C)C=Nc1ccc(C(C)C)c(C(C)C)c1,"[2, 18]",CC1=N(c2ccc(C(C)C)c(C(C)C)c2)->[Ir]<-N(c2ccc(C(C)C)c(C(C)C)c2)=CC1C,"['N([C])([C])', 'N([C])([C])']"
73,CC(C(c1ccccc1)C(N)CP(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,"[12, 25]",CC1C(c2ccccc2)C(N)CP(c2ccccc2)(c2ccccc2)->[Ir]<-P1(c1ccccc1)c1ccccc1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
73,CC(C)c1cccc(N(CP(c2ccccc2)c2ccccc2)CP(c2ccccc2)c2ccccc2)c1,"[10, 24]",CC(C)c1cccc(N2CP(c3ccccc3)(c3ccccc3)->[Ir]<-P(c3ccccc3)(c3ccccc3)C2)c1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
73,CC1(C)C2CC3(CC1C2c1ccccc1)NCP(c1ccccc1)CN(Cc1ccccc1)CP3,"[17, 34]",CC1(C)C2CC3(CC1C2c1ccccc1)NCP1(c2ccccc2)->[Ir]<-P3CN(Cc2ccccc2)C1,"['P([C])([C])', 'P([C])([C])([C])']"
73,CC(CCP(c1ccccc1)c1ccccc1)(c1cncc2ccccc12)P(c1ccccc1)c1ccccc1,"[4, 27]",CC1(c2cncc3ccccc23)CCP(c2ccccc2)(c2ccccc2)->[Ir]<-P1(c1ccccc1)c1ccccc1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
73,CC(C)P(NC1(C(N)(NP(C(C)C)C(C)C)c2ccccc2)CCNC1)C(C)C,"[3, 9]",CC(C)P1(C(C)C)->[Ir]<-P(C(C)C)(C(C)C)NC(N)(c2ccccc2)C2(CCNC2)N1,"['P([C])([C])([N])', 'P([C])([C])([N])']"
73,Cc1ccc(N=CC2(C=Nc3ccc(C)c(C)c3)C(c3ccccc3)CCC2c2ccccc2)cc1C,"[5, 9]",Cc1ccc(N2->[Ir]<-N(c3ccc(C)c(C)c3)=CC3(C=2)C(c2ccccc2)CCC3c2ccccc2)cc1C,"['N([C])([C])', 'N([C])([C])']"
73,COc1ccc(P(c2ccc(OC)cc2)c2ccccc2C=Nc2cc(C(C)C)cc(C(C)C)c2)cc1,"[6, 22]",COc1ccc(P2(c3ccc(OC)cc3)->[Ir]<-N(c3cc(C(C)C)cc(C(C)C)c3)=Cc3ccccc32)cc1,"['N([C])([C])', 'P([C])([C])([C])']"
73,c1ccc(CN2CCCOCc3cccc(n3)COCc3ccccc3Nc3ccccc3NCC2)nc1,"[5, 26]",c1ccc(CN23->[Ir]<-N(c4ccccc4COCc4cccc(n4)COCCC2)c2ccccc2NCC3)nc1,"['N([C])([C])', 'N([C])([C])([C])']"
73,CC(=Nc1cccc(C(C)C)c1C(C)C)C(C)C=Nc1cccc(C(C)C)c1C(C)C,"[2, 18]",CC1=N(c2cccc(C(C)C)c2C(C)C)->[Ir]<-N(c2cccc(C(C)C)c2C(C)C)=CC1C,"['N([C])([C])', 'N([C])([C])']"
73,N#CC(Cc1ccccc1)N1[C]N(Cc2ccccc2P(C2CCCCC2)C2CCCCC2)C=C1,"[11, 20]",N#CC(Cc1ccccc1)N1C=CN2Cc3ccccc3P(C3CCCCC3)(C3CCCCC3)->[Ir]<-[Be]=C21,"['Be([C])', 'P([C])([C])([C])']"
73,COC(=O)c1cccc(C)c1N(CP(c1ccccc1)c1ccccc1)CP(c1ccccc1)c1ccccc1,"[13, 27]",COC(=O)c1cccc(C)c1N1CP(c2ccccc2)(c2ccccc2)->[Ir]<-P(c2ccccc2)(c2ccccc2)C1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
73,CCN1CCSCC1([O-])[PH](CCP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,"[9, 12]",CCN1CCSCC1([O-])[PH]1(c2ccccc2)(c2ccccc2)->[Ir]<-P(c2ccccc2)(c2ccccc2)CC1,"['P([C])([C])([C])', 'P([C])([C])([C])([C])']"
73,O=C(CNCCCCNCCP(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,"[11, 24]",O=C1CNCCCCNCCP(c2ccccc2)(c2ccccc2)->[Ir]<-P1(c1ccccc1)c1ccccc1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
73,COCC(CCP(c1ccccc1)c1ccccc1)(CN(C)C)P(c1ccccc1)c1ccccc1,"[6, 23]",COCC1(CN(C)C)CCP(c2ccccc2)(c2ccccc2)->[Ir]<-P1(c1ccccc1)c1ccccc1,"['P([C])([C])([C])', 'P([C])([C])([C])']"
73,[C]Nc1ccccc1C1(P(c2ccccc2)c2ccccc2)NC=CN1c1cccc(C(C)C)c1C(C)C,"[0, 9]",CC(C)c1cccc(N2C=CNC23c2ccccc2NC=[Be]->[Ir]<-P3(c2ccccc2)c2ccccc2)c1C(C)C,"['Be([C])', 'P([C])([C])([C])']"
73,CN1CCN(C)C1=NCC(=C1SC2=C(SCCOCCOCCOCCOCCS2)S1)c1ccccn1,"[7, 36]",CN1CCN(C)C1=N1->[Ir]<-n2ccccc2C(=C2SC3=C(SCCOCCOCCOCCOCCS3)S2)C1,"['N([C])([C])', 'N([C])([C])']"
