Ligand ID,Atom count,Decoded SMILES,Connection IDs,Encoded SMILES,Coordination environment
uncond_bi-min10k-8793,34,CN=CC1(N)C=CC(F)=C(c2cc(C)ccn2)C1,"[1, 4]",Cc1ccnc(C2=C(F)C=CC3(C=N(C)->[Ir]<-N3)C2)c1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-8794,34,Cc1c(O)cccc1-c1cccc(-c2ccccn2)n1,"[18, 19]",Cc1c(O)cccc1-c1cccc2n1->[Ir]<-n1ccccc1-2,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8795,34,COc1ccc(C2CNC(c3ccccn3)=N2)cc1,"[15, 16]",COc1ccc(C2CNC3=N2->[Ir]<-n2ccccc23)cc1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8796,34,Cc1cccc(C)c1N=CC1(N)C=CC=NC1,"[8, 11]",Cc1cccc(C)c1N1->[Ir]<-NC2(C=CC=NC2)C=1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-8797,34,O=C(O)c1ccccc1CN1[C]N(c2ccccn2)C=C1,"[11, 18]",O=C(O)c1ccccc1CN1C=CN2C1=[Be]->[Ir]<-n1ccccc12,"['C_carb([N])([N])', 'N([C])([C])']"
uncond_bi-min10k-8798,34,Pc1ccccc1-p1c2ccccc2c2ccccc21,"[0, 7]",c1ccc2c(c1)P->[Ir]<-p-21c2ccccc2c2ccccc21,"['P([C])', 'P([C])([C])([C])']"
uncond_bi-min10k-8799,34,Cc1ccc(O)c(-c2ccnc(-c3ccccn3)c2)c1,"[10, 17]",Cc1ccc(O)c(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8800,34,CNC(=O)C(=O)C(=Nc1ccccc1)c1ccccc1,"[5, 7]",CNC(=O)C1=O->[Ir]<-N(c2ccccc2)=C1c1ccccc1,"['N([C])([C])', 'O([C])']"
uncond_bi-min10k-8801,34,CC1=CC(C)C(NCc2ccccn2)C=C1,"[6, 13]",CC1=CC(C)C(N2->[Ir]<-n3ccccc3C2)C=C1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8802,34,NC=COC1(C(=O)Nc2ccccc2)C=CC=NC1,"[0, 6]",C1=CC2(CN=C1)OC=CN->[Ir]<-O=C2Nc1ccccc1,"['N([C])', 'O([C])']"
uncond_bi-min10k-8803,34,[C]NC1(c2ccccn2)NC=C(Cl)N1CC(=O)OCC,"[0, 8]",CCOC(=O)CN1C(Cl)=CNC12NC=[Be]->[Ir]<-n1ccccc12,"['C_carb([N])', 'N([C])([C])']"
uncond_bi-min10k-8804,34,Cc1cccc(-c2cccc(-c3cccc(N)n3)n2)n1,"[18, 19]",Cc1cccc2n1->[Ir]<-n1c(-c3cccc(N)n3)cccc1-2,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8805,34,O=c1[nH]c(-c2cccs2)c(Cl)n1-c1nccc(-c2ccccn2)n1,"[22, 23]",O=c1[nH]c(-c2cccs2)c(Cl)n1-c1nccc2n1->[Ir]<-n1ccccc1-2,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8806,34,Cc1cccc(S(=O)(=O)CNC(=O)c2ccccn2)c1,"[12, 18]",Cc1cccc(S(=O)(=O)CNC2=O->[Ir]<-n3ccccc32)c1,"['N([C])([C])', 'O([C])']"
uncond_bi-min10k-8807,34,CC1(c2ccccn2)N=CC=CN1c1ccccc1,"[7, 12]",CC12N=CC=CN1(c1ccccc1)->[Ir]<-n1ccccc12,"['N([C])([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-8808,34,CCC(C)P(=O)(C(C)C)C(O)CO,"[5, 12]",CCC(C)P1(C(C)C)=O->[Ir]<-OCC1O,"['O([C])', 'O([P])']"
uncond_bi-min10k-8809,34,O=C1C=CC2(C=CC=CC2)C1=Nc1cccc(C(F)(F)F)c1,"[0, 11]",FC(F)(F)c1cccc(N2->[Ir]<-O=C3C=CC4(C=CC=CC4)C=23)c1,"['N([C])([C])', 'O([C])']"
uncond_bi-min10k-8810,34,CC1(C)Oc2ccc(SCc3ccccn3)cc2O1,"[8, 15]",CC1(C)Oc2ccc(S3->[Ir]<-n4ccccc4C3)cc2O1,"['N([C])([C])', 'S([C])([C])']"
uncond_bi-min10k-8811,34,C=CC(=Nc1ccccc1)C1(C=N)C=CC=CC1,"[3, 12]",C=CC1=N(c2ccccc2)->[Ir]<-N=CC12C=CC=CC2,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-8812,34,[C]NC1(c2ccccn2)NC=C(Cl)N1CC(C)C,"[0, 8]",CC(C)CN1C(Cl)=CNC12NC=[Be]->[Ir]<-n1ccccc12,"['C_carb([N])', 'N([C])([C])']"
uncond_bi-min10k-8813,34,c1ccc(-c2cc(-c3nocc3-c3ccccc3)no2)cc1,"[8, 18]",c1ccc(-c2cc3n(->[Ir]<-n4occ(-c5ccccc5)c4-3)o2)cc1,"['N([C])([O])', 'N([O])([C])']"
uncond_bi-min10k-8814,34,c1ccc(P(Cc2cccs2)c2ccccc2)cc1,"[4, 10]",c1ccc(P2(c3ccccc3)->[Ir]<-s3cccc3C2)cc1,"['P([C])([C])([C])', 'S([C])([C])']"
uncond_bi-min10k-8815,34,OC(CNCc1ccccc1)c1ccccc1,"[0, 3]",c1ccc(CN2->[Ir]<-OC(c3ccccc3)C2)cc1,"['N([C])([C])', 'O([C])']"
uncond_bi-min10k-8816,34,CN(c1cnccc1N)C1CCCCC1,"[1, 8]",CN1(C2CCCCC2)->[Ir]<-Nc2ccncc21,"['N([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-8817,34,Cc1ccccc1CNNC(=O)c1ccccc1,"[8, 11]",Cc1ccccc1CN1->[Ir]<-O=C(c2ccccc2)N1,"['N([C])([N])', 'O([C])']"
uncond_bi-min10k-8818,34,Nc1ccccc1NCc1ccc2ccccc2n1,"[7, 18]",Nc1ccccc1N1->[Ir]<-n2c(ccc3ccccc32)C1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8819,34,CC(CCO)N(C)CCN(C)C,"[5, 9]",CC(CCO)N1(C)->[Ir]<-N(C)(C)CC1,"['N([C])([C])([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-8820,34,C=Cc1cccc(-c2cccc(-c3c[nH]cc3N)n2)n1,"[18, 19]",C=Cc1cccc2n1->[Ir]<-n1c(-c3c[nH]cc3N)cccc1-2,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8821,34,Cc1n[nH]c(C(C)(C=N)c2ccccc2)c1C,"[3, 8]",Cc1n[nH]2->[Ir]<-N=CC(C)(c3ccccc3)c2c1C,"['N([C])', 'N([N])([C])']"
uncond_bi-min10k-8822,34,CC(=Nc1c(C)cccc1C)c1nccn1C,"[2, 12]",CC1=N(c2c(C)cccc2C)->[Ir]<-n2ccn(C)c21,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8823,34,NC(=COC1(C=O)C=CC=NC1)Nc1ccccc1,"[0, 6]",C1=CC2(C=O->[Ir]<-NC(Nc3ccccc3)=CO2)CN=C1,"['N([C])', 'O([C])']"
uncond_bi-min10k-8824,34,CCN(Cc1ccccc1)c1cccnc1N,"[2, 16]",CCN1(Cc2ccccc2)->[Ir]<-Nc2ncccc21,"['N([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-8825,34,CN(C)C(N)c1cnccc1NCCN,"[1, 14]",CN1(C)->[Ir]<-NCCNc2ccncc2C1N,"['N([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-8826,34,Cc1ccc(O)c(C=NNC(=S)N(C)C)c1C,"[8, 11]",Cc1ccc(O)c(C=N2->[Ir]<-S=C(N(C)C)N2)c1C,"['N([C])([N])', 'S([C])']"
uncond_bi-min10k-8827,34,Cc1ccc(Cn2ccc(-c3ccccn3)n2)cc1,"[15, 16]",Cc1ccc(Cn2ccc3n2->[Ir]<-n2ccccc2-3)cc1,"['N([C])([C])', 'N([C])([N])']"
uncond_bi-min10k-8828,34,COC(=O)CN(CCN)CCn1ccnc1,"[8, 11]",COC(=O)CN1CCN->[Ir]<-n2(ccnc2)CC1,"['N([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-8829,34,CC(C)n1c(C2=NCCC2)nc2ccccc21,"[3, 6]",CC(C)n12->[Ir]<-N3=C(CCC3)c1nc1ccccc12,"['N([C])([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-8830,34,NC12C=CC=CC1N=C(c1ccc3ccccc3n1)N2,"[18, 19]",NC12C=CC=CC1N=C1c3ccc4ccccc4n3->[Ir]<-N12,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8831,34,OCc1ccnc(-c2cc(Cn3cccn3)ccn2)c1,"[5, 18]",OCc1ccn2->[Ir]<-n3ccc(Cn4cccn4)cc3-c2c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8832,34,CN(C)C1=CC(=N)C(=Nc2ccc(N)cc2)C=C1Cl,"[6, 8]",CN(C)c1cc2c(cc1Cl)=N(c1ccc(N)cc1)->[Ir]<-N=2,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-8833,34,Cc1cnn(NC=S(C)c2ccccc2)c1C,"[4, 7]",Cc1cnn2(->[Ir]<-S(C)(c3ccccc3)=CN2)c1C,"['N([N])([C])([N])', 'S([C])([C])([C])']"
uncond_bi-min10k-8834,34,COc1ccccc1-c1ccc(-c2ccccn2)nc1,"[17, 18]",COc1ccccc1-c1ccc2n(->[Ir]<-n3ccccc3-2)c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8835,34,c1ccc(-c2c[nH]c(-c3cccc4ccccc34)n2)nc1,"[18, 19]",c1ccn2->[Ir]<-n3c(c[nH]c3-c3cccc4ccccc34)-c2c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8836,34,COc1cccc(C=Nc2c(C)cccc2C)n1,"[8, 17]",COc1cccc2n1->[Ir]<-N(c1c(C)cccc1C)=C2,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8837,34,CC(C)NC(c1ccccn1)c1ccccn1,"[3, 10]",CC(C)N1->[Ir]<-n2ccccc2C1c1ccccn1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8838,34,NC(=O)COc1ccccc1C(N)c1ccccn1,"[12, 18]",NC(=O)COc1ccccc1C1N->[Ir]<-n2ccccc21,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-8839,34,Cc1cc(N(N)c2ccccn2)cc(C)c1C,"[5, 11]",Cc1cc(N2N->[Ir]<-n3ccccc32)cc(C)c1C,"['N([C])([C])', 'N([N])']"
uncond_bi-min10k-8840,34,Cc1nn(-c2ccccc2)c(-c2ccccn2)c1C,"[3, 16]",Cc1nn2(-c3ccccc3)->[Ir]<-n3ccccc3-c2c1C,"['N([C])([C])', 'N([N])([C])([C])']"
uncond_bi-min10k-8841,34,COc1cc(C)cc(N=C(C)c2ccccn2)c1,"[8, 16]",COc1cc(C)cc(N2->[Ir]<-n3ccccc3C=2C)c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8842,34,COC(=O)C1=NC(N)(C(=O)OC)C2(C=CC=CN2)N=C1,"[7, 17]",COC(=O)C1=NC2(C(=O)OC)N->[Ir]<-N3C=CC=CC32N=C1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-8843,34,C=C1C(=O)C(c2nc3ccccc3o2)Cc2ccccc21,"[3, 6]",C=C1C2=O->[Ir]<-n3c(oc4ccccc43)C2Cc2ccccc21,"['N([C])([C])', 'O([C])']"
uncond_bi-min10k-8844,34,CC(C=NCc1ccccc1)=Nc1ccccc1,"[3, 11]",CC1=N(c2ccccc2)->[Ir]<-N(Cc2ccccc2)=C1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8845,34,CC1(C)c2cccc(-n3nncc3-c3ccccn3)c21,"[8, 18]",CC1(C)c2cccc(-n34->[Ir]<-n5ccccc5-c3cnn4)c21,"['N([C])([C])', 'N([C])([C])([N])']"
uncond_bi-min10k-8846,34,CC(Cc1cccnc1)NCc1ccccn1,"[9, 16]",CC(Cc1cccnc1)N1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8847,34,COP1OCCNC(N)C(N)NCCO1,"[2, 6]",COP12->[Ir]<-N(CCO1)C(N)C(N)NCCO2,"['N([C])([C])', 'P([O])([O])([O])']"
uncond_bi-min10k-8848,34,C[Se]Cc1ccc(C([SeH])[SeH])c(C([SeH])[SeH])c1C([SeH])[SeH],"[8, 13]",C[Se]Cc1ccc2c(c1C([SeH])[SeH])C([SeH])[SeH]->[Ir]<-[SeH]C2[SeH],"['Se([C])', 'Se([C])']"
uncond_bi-min10k-8849,34,CC(C)Sc1ccccc1N=Cc1ccccn1,"[10, 17]",CC(C)Sc1ccccc1N1->[Ir]<-n2ccccc2C=1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8850,34,C=CC(S)(S)CSC(C)n1cnc2ccccc21,"[4, 6]",C=CC1(S)CS(C(C)n2cnc3ccccc32)->[Ir]<-S1,"['S([C])', 'S([C])([C])']"
uncond_bi-min10k-8851,34,c1ccc(Nc2cccnc2Nc2ccccn2)cc1,"[9, 17]",c1ccc(Nc2cccn3->[Ir]<-n4ccccc4Nc23)cc1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8852,34,COC(C)C1CN=C(CC2=NC(C(=O)O)CO2)O1,"[6, 10]",COC(C)C1CN2->[Ir]<-N3=C(CC=2O1)OCC3C(=O)O,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8853,34,Cc1cnn(Nc2cnc(C)c(C)c2N)c1C,"[4, 14]",Cc1cnn2(->[Ir]<-Nc3c(cnc(C)c3C)N2)c1C,"['N([C])', 'N([N])([C])([N])']"
uncond_bi-min10k-8854,34,CC(C)(C)SCCN1[C]N2C=CC=CC2=C1,"[4, 8]",CC(C)(C)S1->[Ir]<-[Be]=C2N(C=C3C=CC=CN23)CC1,"['C_carb([N])([N])', 'S([C])([C])']"
uncond_bi-min10k-8855,34,NC1(N2CCCCC2)CCCCN1,"[0, 2]",C1CCN2(->[Ir]<-NC23CCCCN3)CC1,"['N([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-8856,34,CCN(C=O)P(c1ccccc1)c1ccccc1,"[4, 5]",CCN1C=O->[Ir]<-P1(c1ccccc1)c1ccccc1,"['O([C])', 'P([C])([C])([N])']"
uncond_bi-min10k-8857,34,Cc1ccc(C)c(S(C)=C(N)NN)c1C,"[7, 12]",Cc1ccc(C)c(S2(C)->[Ir]<-NNC=2N)c1C,"['N([N])', 'S([C])([C])([C])']"
uncond_bi-min10k-8858,34,c1ccc(CSCCN=Nc2ccccc2)cc1,"[5, 8]",c1ccc(CS2->[Ir]<-N(=Nc3ccccc3)CC2)cc1,"['N([N])([C])', 'S([C])([C])']"
uncond_bi-min10k-8859,34,Fc1cccc(C=NCCN=Cc2cccc(F)c2Cl)c1Cl,"[7, 10]",Fc1cccc(C=N2->[Ir]<-N(=Cc3cccc(F)c3Cl)CC2)c1Cl,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8860,34,c1ccc(P(Nc2ccccn2)c2ccccn2)cc1,"[4, 11]",c1ccc(P2(c3ccccn3)->[Ir]<-n3ccccc3N2)cc1,"['N([C])([C])', 'P([C])([C])([N])']"
uncond_bi-min10k-8861,34,Cc1nc(-c2ccccn2)cc(C(C)(C)C)n1,"[2, 9]",Cc1nc(C(C)(C)C)cc2n1->[Ir]<-n1ccccc1-2,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8862,34,CC1(C)CC(CN=Cc2ccccn2)=CC=N1,"[6, 13]",CC1(C)CC(CN2->[Ir]<-n3ccccc3C=2)=CC=N1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8863,34,CC(C)c1cc(Cl)cc(C2(C)C=CC=CN2)n1,"[15, 16]",CC(C)c1cc(Cl)cc2n1->[Ir]<-N1C=CC=CC21C,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8864,34,[C]NC1(c2ccccn2)CN(c2ccccc2)CN1,"[0, 7]",[Be]1->[Ir]<-n2ccccc2C2(CN(c3ccccc3)CN2)NC=1,"['C_carb([N])', 'N([C])([C])']"
uncond_bi-min10k-8865,34,Cc1ccnc(CN2CCCC2CN)c1,"[7, 13]",Cc1ccnc(CN23->[Ir]<-NCC2CCC3)c1,"['N([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-8866,34,O=Cc1cccc2c1SCCOCCOCCS2,"[8, 17]",O=Cc1cccc2c1S1->[Ir]<-S2CCOCCOCC1,"['S([C])([C])', 'S([C])([C])']"
uncond_bi-min10k-8867,34,Nc1c[nH]c2c1SC(=C(c1ccccn1)c1ccccn1)S2,"[14, 20]",Nc1c[nH]c2c1SC(=C1c3ccccn3->[Ir]<-n3ccccc31)S2,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8868,34,NC(N)(Cc1cccc2c1OCO2)c1ccccn1,"[2, 18]",NC1(Cc2cccc3c2OCO3)N->[Ir]<-n2ccccc21,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-8869,34,CCN(c1ccccc1)C1CCNC1N,"[2, 14]",CCN1(c2ccccc2)->[Ir]<-NC2NCCC21,"['N([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-8870,34,Cc1cccc(C=Nc2ccccc2C(C)O)n1,"[7, 17]",Cc1cccc2n1->[Ir]<-N(c1ccccc1C(C)O)=C2,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8871,34,CCN=C1C=C(C)C=C(CN(C)C)C1=N,"[2, 14]",CCN1->[Ir]<-N=c2c(CN(C)C)cc(C)cc2=1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-8872,34,Cc1ccc(CNCc2ccccn2)c([N+](=O)[O-])c1,"[6, 13]",Cc1ccc(CN2->[Ir]<-n3ccccc3C2)c([N+](=O)[O-])c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8873,34,OCCCP(c1ccccc1)c1ccccc1,"[0, 4]",c1ccc(P2(c3ccccc3)->[Ir]<-OCCC2)cc1,"['O([C])', 'P([C])([C])([C])']"
uncond_bi-min10k-8874,34,CCc1c(-c2ccccn2)ncc2cc(C)cnc12,"[9, 10]",CCc1c2n(->[Ir]<-n3ccccc3-2)cc2cc(C)cnc12,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8875,34,COc1ccccc1N=NC(C)=Nc1ccccc1,"[8, 12]",COc1ccccc1N1->[Ir]<-N(c2ccccc2)=C(C)N=1,"['N([C])([C])', 'N([C])([N])']"
uncond_bi-min10k-8876,34,COCc1ccnc(-c2cc(COC)ccn2)c1,"[6, 16]",COCc1ccn2->[Ir]<-n3ccc(COC)cc3-c2c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8877,34,CC(C)P(c1ccccc1)c1c[nH]nc1NN,"[3, 16]",CC(C)P1(c2ccccc2)->[Ir]<-NNc2n[nH]cc21,"['N([N])', 'P([C])([C])([C])']"
uncond_bi-min10k-8878,34,Cc1cccc2[nH]c(-c3nc4c(C)cccc4[nH]3)nc12,"[6, 9]",Cc1cccc2c1nc1[nH]2->[Ir]<-n2c-1[nH]c1cccc(C)c12,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8879,34,CCc1ccccc1N=C1C=CCC(C)C1=O,"[8, 16]",CCc1ccccc1N1->[Ir]<-O=C2C=1C=CCC2C,"['N([C])([C])', 'O([C])']"
uncond_bi-min10k-8880,34,NC(CCSc1ccccc1)c1ccccc1,"[0, 4]",c1ccc(C2CCS(c3ccccc3)->[Ir]<-N2)cc1,"['N([C])', 'S([C])([C])']"
uncond_bi-min10k-8881,34,N=CC1(c2nc3cc(F)cc(F)c3[nH]2)C=Cc2c(F)c(F)cc(F)c2O1,"[0, 4]",Fc1cc(F)c2[nH]c3n(->[Ir]<-N=CC34C=Cc3c(F)c(F)cc(F)c3O4)c2c1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-8882,34,c1ccc(-c2ccc(-c3nc4ccccc4[nH]3)nc2)cc1,"[9, 17]",c1ccc(-c2ccc3n(->[Ir]<-n4c-3[nH]c3ccccc34)c2)cc1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8883,34,CC1=NC(c2ccccn2)N(c2ccccc2)C=C1,"[2, 9]",CC1=N2->[Ir]<-n3ccccc3C2N(c2ccccc2)C=C1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8884,34,c1ccc(-c2nc3cccnc3nc2-c2ccccn2)cc1,"[12, 19]",c1ccc(-c2nc3cccnc3n3->[Ir]<-n4ccccc4-c23)cc1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8885,34,CCN1CSC(=O)C1=NNC(C)c1ccccn1,"[9, 17]",CCN1CSC(=O)C1=NN1->[Ir]<-n2ccccc2C1C,"['N([C])([C])', 'N([N])([C])']"
uncond_bi-min10k-8886,34,NC1(Cc2ccccn2)CN=C(c2ccccc2)O1,"[0, 8]",c1ccc(C2=NCC3(Cc4ccccn4->[Ir]<-N3)O2)cc1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-8887,34,c1ccc(-c2cccnc2-c2nc3ccccc3[nH]2)cc1,"[8, 11]",c1ccc(-c2cccn3->[Ir]<-n4c([nH]c5ccccc54)-c23)cc1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8888,34,CC(Cc1ccccn1)(n1cccn1)n1cccn1,"[13, 18]",CC1(Cc2ccccn2)n2cccn2->[Ir]<-n2cccn21,"['N([C])([N])', 'N([C])([N])']"
uncond_bi-min10k-8889,34,CC(C)c1cccc(N(N)c2ccccn2)c1,"[9, 15]",CC(C)c1cccc(N2N->[Ir]<-n3ccccc32)c1,"['N([C])([C])', 'N([N])']"
uncond_bi-min10k-8890,34,COC(C)C1=NC2(CO1)N=Cc1ccccc1C2=N,"[5, 18]",COC(C)C1=N2->[Ir]<-N=C3c4ccccc4C=NC32CO1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-8891,34,Cc1cn(Cc2ccccn2)nc1-c1ccccc1,"[10, 11]",Cc1cn2n(->[Ir]<-n3ccccc3C2)c1-c1ccccc1,"['N([C])([C])', 'N([N])([C])']"
uncond_bi-min10k-8892,34,Nc1cccc(-c2cnn(Nc3cnccc3N)c2)c1,"[9, 17]",Nc1cccc(-c2cnn3(->[Ir]<-Nc4ccncc4N3)c2)c1,"['N([C])', 'N([N])([C])([N])']"
uncond_bi-min10k-8893,34,O=C(NCc1ccccn1)c1cccc2ccccc12,"[0, 9]",c1ccn2->[Ir]<-O=C(c3cccc4ccccc34)NCc2c1,"['N([C])([C])', 'O([C])']"
uncond_bi-min10k-8894,34,NC1=NC2(c3ccc4ccccc4n3)C=CC=CC2N1,"[2, 13]",NC1=N2->[Ir]<-n3c(ccc4ccccc43)C23C=CC=CC3N1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8895,34,CP(NC=N[Si](C)(C)C)c1ccccc1,"[1, 4]",C[Si](C)(C)N1->[Ir]<-P(C)(c2ccccc2)NC=1,"['N([Si])([C])', 'P([C])([C])([N])']"
uncond_bi-min10k-8896,34,C=C(C)n1nc(C(C)(C)C)c(NN)c1P,"[12, 14]",C=C(C)n1nc(C(C)(C)C)c2c1P->[Ir]<-NN2,"['N([N])', 'P([C])']"
uncond_bi-min10k-8897,34,Cc1c[nH]c(-c2c(C)cccc2-c2nc(N)c[nH]2)n1,"[13, 18]",Cc1cccc2c1-c1[nH]cc(C)n1->[Ir]<-n1c(N)c[nH]c1-2,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8898,34,O=C(NN=Cc1ccc2ccccc2n1)c1ccccc1,"[3, 14]",O=C(NN1->[Ir]<-n2c(ccc3ccccc32)C=1)c1ccccc1,"['N([C])([C])', 'N([N])([C])']"
uncond_bi-min10k-8899,34,COc1ccnc(C2(N)C=c3ccccc3=NC2)c1,"[5, 8]",COc1ccn2->[Ir]<-NC3(C=c4ccccc4=NC3)c2c1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-8900,34,Cc1cc(C)nc(SC(C#N)=CSc2ccccc2)c1,"[7, 12]",Cc1cc(C)nc(S2->[Ir]<-S(c3ccccc3)C=C2C#N)c1,"['S([C])([C])', 'S([C])([C])']"
uncond_bi-min10k-8901,34,NC1(C(S)S)CNCC(c2ccccc2)C1,"[0, 4]",SC1S->[Ir]<-NC12CNCC(c1ccccc1)C2,"['N([C])', 'S([C])']"
uncond_bi-min10k-8902,34,Cc1ccc(N=CC2(N)CC=CC=N2)cc1C,"[5, 8]",Cc1ccc(N2->[Ir]<-NC3(C=2)CC=CC=N3)cc1C,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-8903,34,Oc1nc(-c2cccc(C=NCc3ccccc3)n2)cs1,"[10, 18]",Oc1nc(-c2cccc3n2->[Ir]<-N(Cc2ccccc2)=C3)cs1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8904,34,c1ccc(N=C(c2ccccc2)c2ccccn2)cc1,"[4, 17]",c1ccc(C2=N(c3ccccc3)->[Ir]<-n3ccccc32)cc1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8905,34,CCN(CC)Cc1ccc2c(n1)OC(C)O2,"[2, 11]",CCN1(CC)->[Ir]<-n2c(ccc3c2OC(C)O3)C1,"['N([C])([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-8906,34,CN(C)C12CCCCC1(N)CNC2,"[1, 9]",CN1(C)->[Ir]<-NC23CCCCC21CNC3,"['N([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-8907,34,Brc1ccccc1-c1nc2ccccn2c1-c1ccccn1,"[14, 21]",Brc1ccccc1-c1nc2ccccn23->[Ir]<-n2ccccc2-c13,"['N([C])([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-8908,34,[C]Nc1cnccc1N1CCN(c2ccccc2)C1,"[0, 9]",[Be]1->[Ir]<-N2(CCN(c3ccccc3)C2)c2ccncc2NC=1,"['C_carb([N])', 'N([C])([C])([C])']"
uncond_bi-min10k-8909,34,CC(C)(C)SCCN1CCOCC1,"[4, 7]",CC(C)(C)S1->[Ir]<-N2(CCOCC2)CC1,"['N([C])([C])([C])', 'S([C])([C])']"
uncond_bi-min10k-8910,34,COC(C)c1cccc(C=Nc2ccccc2)n1,"[10, 17]",COC(C)c1cccc2n1->[Ir]<-N(c1ccccc1)=C2,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8911,34,Cc1cn(CCN=Cc2cccc(Br)c2)nc1C,"[6, 15]",Cc1cn2n(->[Ir]<-N(=Cc3cccc(Br)c3)CC2)c1C,"['N([C])([C])', 'N([N])([C])']"
uncond_bi-min10k-8912,35,CCOC(=O)c1ccccc1NCc1ccccn1,"[11, 18]",CCOC(=O)c1ccccc1N1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8913,35,Cc1nc(-c2c(-c3cscn3)ccnc2-c2cscn2)sc1C,"[13, 19]",Cc1nc(-c2c(-c3cscn3)ccn3->[Ir]<-n4cscc4-c23)sc1C,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-8914,35,CC(C)c1ccccc1NCc1ccccn1,"[9, 16]",CC(C)c1ccccc1N1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([C])([C])']"
